NIT,RAZÓN SOCIAL,MACROSECTOR,REGIÓN,Año de Corte,deuda_activos,deuda_patrimonio,multiplicador_cap,cobertura_ingresos,margen_neto,roa,roe,label_original,label_corrected,deuda_activos_lm,deuda_patrimonio_lm,multiplicador_cap_lm,cobertura_ingresos_lm,margen_neto_lm,roa_lm,roe_lm
900246624,CONSTRUCTORES CONSULTORES S.A.S.,CONSTRUCCIÓN,BOGOTÁ - CUNDINAMARCA,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
901242040,DISPORTELA JAP S.A.S.,MANUFACTURA,BOGOTÁ - CUNDINAMARCA,2023,0.3333333222222226,0.49999997500000126,1.4999999250000038,2.99999970000003,0.0,0.0,0.0,2,2,-0.4331314085038996,-0.3218575846074789,-0.23718688770287108,0.14675330876728693,0.0,0.0,0.0
800210669,TRANSPORTES GALAXIA S. A. TRANSGALAXIA S. A.,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
900564632,PROMI CFC S.A.S.,SERVICIOS,BOGOTÁ - CUNDINAMARCA,2023,0.0,0.0,0.999999996551724,29999999.999999996,0.9999999666666678,0.10344827550535077,0.10344827550535077,3,3,-1.4910438399379886,-0.7754903662475584,-0.5274801279174517,20.025931455227344,34.30961773586583,4.675730739734645,2.312992592938582
900646132,CELERIX S.A.S.,SERVICIOS,ANTIOQUIA,2023,0.99999990000001,10000000.0,10000000.0,2.99999970000003,0.0,0.0,0.0,0,0,1.0579123088552127,17.25737304069587,19.53923854791511,0.14675330876728693,0.0,0.0,0.0
800078640,QUIMICA INTEGRADA S.A.,MANUFACTURA,OTROS,2023,0.0,0.0,0.9999999500000025,29999999.999999996,0.0,0.0,0.0,4,4,-1.4910438399379886,-0.7754903662475584,-0.5274801581976275,20.025931455227344,0.0,0.0,0.0
901147123,YUBIMAR DISTRIBUCIONES S.A.S.,COMERCIO,CENTRO - ORIENTE,2023,0.0,0.0,0.99999990000001,29999999.999999996,0.0,0.0,0.0,4,4,-1.4910438399379886,-0.7754903662475584,-0.527480190720777,20.025931455227344,0.0,0.0,0.0
800027543,UNIFLOR SOCIEDAD POR ACCIONES SIMPLIFICADA,AGROPECUARIO,ANTIOQUIA,2023,0.4999999875000003,0.6666666444444452,1.3333332888888905,1.4999999250000038,0.0,0.0,0.0,2,2,0.0,-0.20398064202018332,-0.3269415028651104,-0.44345773470424593,0.0,0.0,0.0
900520426,FERRETITO S.A.S.,COMERCIO,CENTRO - ORIENTE,2023,0.49999997500000126,0.99999990000001,1.99999980000002,2.99999970000003,0.0,0.0,0.0,2,2,-3.064472021603295e-08,-2.796990037459458e-08,-5.78189341441632e-08,0.14675330876728693,0.0,0.0,0.0
890908014,AGUMOSOT S.A.S.,MANUFACTURA,COSTA PACÍFICA,2023,0.99999990000001,10000000.0,10000000.0,2.99999970000003,0.0,0.0,0.0,0,0,1.0579123088552127,17.25737304069587,19.53923854791511,0.14675330876728693,0.0,0.0,0.0
